,comp_index,salb_index,overlap_percent,adm_level,comp_source
117,117,744,92.82204798623523,adm2,ocha
118,118,597,97.77250700628989,adm2,ocha
119,119,561,90.48941561400025,adm2,ocha
120,120,154,99.99958920580735,adm2,ocha
121,121,752,79.62872446677713,adm2,ocha
122,122,722,98.24171741568468,adm2,ocha
123,123,562,85.82571598597399,adm2,ocha
124,124,503,93.96159419741223,adm2,ocha
125,125,761,62.699089284004515,adm2,ocha
126,126,308,87.39702126618066,adm2,ocha
127,127,676,94.81879583682826,adm2,ocha
128,128,677,62.352484737476324,adm2,ocha
129,129,357,90.5678897916105,adm2,ocha
130,130,428,78.95064889350957,adm2,ocha
131,131,660,95.67626028956771,adm2,ocha
132,132,104,69.11813565713047,adm2,ocha
133,133,764,94.9099834136302,adm2,ocha
134,134,239,87.43763130216696,adm2,ocha
135,135,145,95.86283733504652,adm2,ocha
136,136,756,88.00438789416252,adm2,ocha
137,137,504,84.09522059022252,adm2,ocha
138,138,400,79.74419469821127,adm2,ocha
139,139,126,79.53841768724156,adm2,ocha
140,140,330,82.39373137343892,adm2,ocha
141,141,358,41.01071776267111,adm2,ocha
142,142,661,75.81447699301468,adm2,ocha
143,143,79,85.45193488274184,adm2,ocha
144,144,359,90.82495835055995,adm2,ocha
145,145,127,91.45147990785432,adm2,ocha
146,146,401,92.9638924544152,adm2,ocha
147,147,724,95.66681482207653,adm2,ocha
148,148,402,75.69823850191042,adm2,ocha
149,149,632,91.62478584235161,adm2,ocha
150,150,403,91.067661692555,adm2,ocha
151,151,80,94.41876075614088,adm2,ocha
152,152,81,76.09136839809321,adm2,ocha
153,153,404,60.18816288443024,adm2,ocha
154,154,360,99.99971002013358,adm2,ocha
155,155,361,77.63310131942993,adm2,ocha
156,156,759,88.3026867884104,adm2,ocha
157,157,446,97.21027658621476,adm2,ocha
158,158,17,78.52617946390433,adm2,ocha
159,159,128,92.02049297259418,adm2,ocha
160,160,362,98.97438368298033,adm2,ocha
161,161,489,88.82981953281013,adm2,ocha
162,162,650,97.47534066265983,adm2,ocha
163,163,269,96.43506456762793,adm2,ocha
164,164,62,64.23797914385504,adm2,ocha
165,165,309,93.59728180274165,adm2,ocha
166,166,405,86.12192383815258,adm2,ocha
167,167,406,70.98957676704536,adm2,ocha
168,168,758,87.14099995431248,adm2,ocha
169,169,177,71.7322574027008,adm2,ocha
170,170,505,41.25950788715434,adm2,ocha
171,171,563,87.7877029659746,adm2,ocha
172,172,564,98.77755852766676,adm2,ocha
173,173,464,99.99991864265489,adm2,ocha
174,174,206,96.77179522734914,adm2,ocha
175,175,718,85.97199611719162,adm2,ocha
176,176,527,83.29142563877177,adm2,ocha
177,177,257,65.7656617753691,adm2,ocha
178,178,565,95.10430773487397,adm2,ocha
179,179,188,80.03016950710253,adm2,ocha
180,180,279,93.26450874731484,adm2,ocha
181,181,566,97.8481272163518,adm2,ocha
182,182,763,98.11743030465155,adm2,ocha
183,183,30,99.1911684082025,adm2,ocha
184,184,465,98.35334709247081,adm2,ocha
185,185,207,98.26093296798265,adm2,ocha
186,186,208,93.67057079984022,adm2,ocha
187,187,209,93.51649428237191,adm2,ocha
188,188,63,74.06867241040248,adm2,ocha
189,189,616,97.76696594356281,adm2,ocha
190,190,617,99.74581628393112,adm2,ocha
191,191,210,83.24924410940666,adm2,ocha
192,192,223,97.79992915397511,adm2,ocha
193,193,224,85.6724002677934,adm2,ocha
194,194,225,86.64136713096971,adm2,ocha
195,195,748,99.66829918328145,adm2,ocha
196,196,190,95.56511385124215,adm2,ocha
197,197,189,93.5224621098581,adm2,ocha
198,198,191,99.99992297189497,adm2,ocha
199,199,192,96.98890461216834,adm2,ocha
200,200,546,64.93945454534683,adm2,ocha
201,201,31,99.20016028807808,adm2,ocha
202,202,32,97.03781370312971,adm2,ocha
203,203,618,96.55953883109947,adm2,ocha
204,204,155,99.99987414049414,adm2,ocha
205,205,156,99.70928969843105,adm2,ocha
206,206,770,90.21029303122353,adm2,ocha
207,207,33,84.49971384805974,adm2,ocha
208,208,34,98.8090425826768,adm2,ocha
209,209,193,98.94370279248864,adm2,ocha
210,210,194,99.40567685519922,adm2,ocha
211,211,195,99.35984883650583,adm2,ocha
212,212,745,95.58950387498155,adm2,ocha
213,213,528,76.74992394317502,adm2,ocha
214,214,226,98.63056339790836,adm2,ocha
215,215,280,90.78400355485725,adm2,ocha
216,216,178,73.69147901309726,adm2,ocha
217,217,179,71.91300161273014,adm2,ocha
218,218,363,46.00620387348004,adm2,ocha
219,219,429,99.56902137946842,adm2,ocha
220,220,407,96.15295302356861,adm2,ocha
221,221,662,96.70336304091273,adm2,ocha
222,222,733,85.09937189193177,adm2,ocha
223,223,270,86.20387962726042,adm2,ocha
224,224,663,88.55941449994344,adm2,ocha
225,225,408,74.00415883778267,adm2,ocha
226,226,364,99.12851147252354,adm2,ocha
227,227,692,76.49413206291652,adm2,ocha
228,228,310,77.78697511317482,adm2,ocha
229,229,82,82.69143717573375,adm2,ocha
230,230,83,96.58165079274798,adm2,ocha
231,231,735,77.44714673228737,adm2,ocha
232,232,311,95.36461612831964,adm2,ocha
233,233,365,98.09986829144832,adm2,ocha
234,234,366,94.06934462211554,adm2,ocha
235,235,737,97.72600757657345,adm2,ocha
236,236,651,99.99994630527841,adm2,ocha
237,237,367,92.55897935290686,adm2,ocha
238,238,506,98.78708016332682,adm2,ocha
239,239,105,90.869418372961,adm2,ocha
240,240,664,81.71430164027767,adm2,ocha
241,241,368,92.81204314325635,adm2,ocha
242,242,84,57.09759348931483,adm2,ocha
243,243,19,84.89945010023881,adm2,ocha
244,244,331,95.51084983834276,adm2,ocha
245,245,619,94.86476115795978,adm2,ocha
246,246,271,81.93334557950021,adm2,ocha
247,247,18,73.24941339244523,adm2,ocha
248,248,633,93.68249588640985,adm2,ocha
249,249,129,92.72313891179543,adm2,ocha
250,250,690,91.26337173437955,adm2,ocha
251,251,665,93.07359078058884,adm2,ocha
252,252,666,97.56352255697423,adm2,ocha
253,253,106,97.01496082905649,adm2,ocha
254,254,312,87.47751573135073,adm2,ocha
255,255,678,98.03914672622554,adm2,ocha
256,256,507,78.39571795370729,adm2,ocha
257,257,313,97.79314678446546,adm2,ocha
258,258,679,71.70398353720282,adm2,ocha
259,259,20,81.03954962093033,adm2,ocha
260,260,130,95.82165575242098,adm2,ocha
261,261,634,84.01400308556833,adm2,ocha
262,262,240,87.20535638977175,adm2,ocha
263,263,369,49.59793783163474,adm2,ocha
264,264,430,70.09201290631432,adm2,ocha
265,265,314,96.36834593576789,adm2,ocha
266,266,370,88.00836378346258,adm2,ocha
267,267,107,86.14751418911881,adm2,ocha
268,268,108,76.2191306664704,adm2,ocha
269,269,315,98.96523591754124,adm2,ocha
270,270,727,96.37430820707232,adm2,ocha
271,271,316,61.78410824036777,adm2,ocha
272,272,131,94.00046791332498,adm2,ocha
273,273,21,90.63377483493595,adm2,ocha
274,274,258,37.03775276078628,adm2,ocha
275,275,258,26.252048166878666,adm2,ocha
276,276,260,28.457466129622656,adm2,ocha
277,277,262,15.613903471674192,adm2,ocha
278,278,262,29.305669267282557,adm2,ocha
279,279,447,96.59281028738583,adm2,ocha
280,280,574,63.86384291532967,adm2,ocha
281,281,575,88.2060882507688,adm2,ocha
282,282,576,77.81690890344761,adm2,ocha
283,283,768,97.24655500643802,adm2,ocha
284,284,757,93.16580051028622,adm2,ocha
285,285,35,88.2560835927423,adm2,ocha
286,286,652,99.90345332265423,adm2,ocha
287,287,36,98.95595787114007,adm2,ocha
288,288,448,26.715673872650715,adm2,ocha
289,289,547,98.88151217443844,adm2,ocha
290,290,281,79.15289494692513,adm2,ocha
291,291,282,74.10017722238256,adm2,ocha
292,292,64,83.37946716525639,adm2,ocha
293,293,65,88.41865318292456,adm2,ocha
294,294,577,84.06907743122403,adm2,ocha
295,295,212,99.99983482311153,adm2,ocha
296,296,482,76.21820262134099,adm2,ocha
297,297,567,89.30074971221333,adm2,ocha
298,298,568,61.50635961513219,adm2,ocha
299,299,569,89.08846969028494,adm2,ocha
300,300,570,91.97299895086967,adm2,ocha
301,301,571,92.43033520221631,adm2,ocha
302,302,548,90.23308375155989,adm2,ocha
303,303,466,98.93127950683814,adm2,ocha
304,304,572,93.56213646602403,adm2,ocha
305,305,529,81.48398234697896,adm2,ocha
306,306,333,85.37753787301996,adm2,ocha
307,307,449,96.67551769298429,adm2,ocha
308,308,227,89.67508976579816,adm2,ocha
309,309,228,78.21609344095215,adm2,ocha
310,310,229,83.01036045998848,adm2,ocha
311,311,196,92.04943008560645,adm2,ocha
312,312,66,83.18780475079808,adm2,ocha
313,313,283,88.43356909075167,adm2,ocha
314,314,530,97.57571536800974,adm2,ocha
315,315,531,99.20071383647094,adm2,ocha
316,316,532,55.3139239292759,adm2,ocha
317,317,533,74.14734492194599,adm2,ocha
318,318,213,96.72222425076228,adm2,ocha
319,319,450,98.27495066446932,adm2,ocha
320,320,37,96.74535269653968,adm2,ocha
321,321,157,97.21142206937364,adm2,ocha
322,322,158,96.30496732335789,adm2,ocha
323,323,334,86.83029475328684,adm2,ocha
324,324,284,95.03782920521324,adm2,ocha
325,325,483,96.78221195792727,adm2,ocha
326,326,534,96.87903083037097,adm2,ocha
327,327,214,90.57763368416192,adm2,ocha
328,328,215,99.99925414094216,adm2,ocha
329,329,146,99.71906996268686,adm2,ocha
330,330,38,90.26546244118,adm2,ocha
331,331,711,91.95434340776131,adm2,ocha
332,332,39,90.28918833779451,adm2,ocha
333,333,40,99.9996390832787,adm2,ocha
334,334,197,99.57726641237826,adm2,ocha
335,335,620,98.82855886899355,adm2,ocha
336,336,180,81.64236157197472,adm2,ocha
337,337,4,98.49018679006875,adm2,ocha
338,338,573,92.54583217189466,adm2,ocha
339,339,767,69.7578898278188,adm2,ocha
340,340,549,82.49785465003647,adm2,ocha
341,341,216,99.99974472827664,adm2,ocha
342,342,241,91.28034413657541,adm2,ocha
343,343,242,67.99072332364501,adm2,ocha
344,344,635,74.52061195912964,adm2,ocha
345,345,467,70.65080920858591,adm2,ocha
346,346,468,50.687265022656845,adm2,ocha
347,347,469,50.66931819935152,adm2,ocha
348,348,719,88.53219931394646,adm2,ocha
349,349,409,88.41031450762006,adm2,ocha
350,350,41,96.47038464234757,adm2,ocha
351,351,717,84.45306493947673,adm2,ocha
352,352,550,79.56376299198493,adm2,ocha
353,353,578,99.99982181999721,adm2,ocha
354,354,470,94.99293546820057,adm2,ocha
355,355,243,47.42836347156853,adm2,ocha
356,356,217,92.02028810584721,adm2,ocha
357,357,244,97.30618394508797,adm2,ocha
358,358,723,97.43611842535039,adm2,ocha
359,359,218,96.029758349534,adm2,ocha
360,360,579,68.20998755338434,adm2,ocha
361,361,181,74.87179035023512,adm2,ocha
362,362,230,88.346209009011,adm2,ocha
363,363,5,79.88178798459518,adm2,ocha
364,364,6,91.06802647372926,adm2,ocha
365,365,285,83.4469936126358,adm2,ocha
366,366,471,99.99990217738569,adm2,ocha
367,367,7,92.8687905722631,adm2,ocha
368,368,245,40.84020595503853,adm2,ocha
369,369,159,92.96890631566356,adm2,ocha
370,370,160,96.87201586732634,adm2,ocha
371,371,286,74.61010540608183,adm2,ocha
372,372,85,72.4799593140738,adm2,ocha
373,373,580,47.09108739899736,adm2,ocha
374,374,42,96.93884130943007,adm2,ocha
375,375,182,89.6709096763615,adm2,ocha
376,376,720,93.8235492834707,adm2,ocha
377,377,246,78.2551341309787,adm2,ocha
378,378,183,87.70288839067146,adm2,ocha
379,379,335,80.80411220769888,adm2,ocha
380,380,734,78.8211162939658,adm2,ocha
381,381,317,88.01979763387311,adm2,ocha
382,382,667,87.70368472937623,adm2,ocha
383,383,653,99.99950899597127,adm2,ocha
384,384,86,56.702472483735946,adm2,ocha
385,385,431,71.52934558533998,adm2,ocha
386,386,336,81.11205257119026,adm2,ocha
387,387,132,91.86164936363447,adm2,ocha
388,388,695,69.11415755845864,adm2,ocha
389,389,598,99.24888524150252,adm2,ocha
390,390,599,86.01589719744625,adm2,ocha
391,391,600,88.05960525716273,adm2,ocha
392,392,451,99.38407908348478,adm2,ocha
393,393,371,74.2062784212662,adm2,ocha
394,394,337,90.98457384804635,adm2,ocha
395,395,338,61.55846628224207,adm2,ocha
396,396,351,36.221061253372206,adm2,ocha
397,397,318,90.90771540343331,adm2,ocha
398,398,410,85.04806285525606,adm2,ocha
399,399,133,92.55833052587982,adm2,ocha
400,400,339,89.61262421664298,adm2,ocha
401,401,472,99.99995368538164,adm2,ocha
402,402,694,67.15921279928622,adm2,ocha
403,403,581,99.99993944375531,adm2,ocha
404,404,332,89.75995618838853,adm2,ocha
405,405,710,97.9499533859746,adm2,ocha
406,406,432,35.74251033883093,adm2,ocha
407,407,272,75.30195396137461,adm2,ocha
408,408,601,94.07131964329228,adm2,ocha
409,409,411,90.23861542111548,adm2,ocha
410,410,602,89.16356621139944,adm2,ocha
411,411,412,74.76941947579806,adm2,ocha
412,412,372,33.60004265614974,adm2,ocha
413,413,668,75.44738529714199,adm2,ocha
414,414,373,93.92183619059142,adm2,ocha
415,415,654,99.99992530653805,adm2,ocha
416,416,490,91.29465942412052,adm2,ocha
417,417,87,74.20251717110452,adm2,ocha
418,418,508,98.26552509571131,adm2,ocha
419,419,413,90.74776093974492,adm2,ocha
420,420,109,71.61135147682505,adm2,ocha
421,421,319,76.15653364338061,adm2,ocha
422,422,340,89.06399215442808,adm2,ocha
423,423,680,83.33446586037266,adm2,ocha
424,424,341,91.98728197334009,adm2,ocha
425,425,320,81.78169178051022,adm2,ocha
426,426,491,87.45510993147388,adm2,ocha
427,427,636,96.13617100595914,adm2,ocha
428,428,492,48.464225544439834,adm2,ocha
429,429,621,97.76873522410922,adm2,ocha
430,430,374,85.39843567244723,adm2,ocha
431,431,88,88.93556434822682,adm2,ocha
432,432,321,88.28651021300102,adm2,ocha
433,433,375,97.48038683711135,adm2,ocha
434,434,328,83.13611846399553,adm2,ocha
435,435,452,99.783570326162,adm2,ocha
436,436,433,71.98566693027982,adm2,ocha
437,437,493,68.23849688130088,adm2,ocha
438,438,96,97.16226656141897,adm2,ocha
439,439,134,94.85478835523831,adm2,ocha
440,440,110,98.00691504880899,adm2,ocha
441,441,509,84.7888748432802,adm2,ocha
442,442,712,69.03106371185534,adm2,ocha
443,443,342,92.59324590280988,adm2,ocha
444,444,343,81.32802819098897,adm2,ocha
445,445,263,85.8597715549681,adm2,ocha
446,446,707,98.0765599119819,adm2,ocha
447,447,376,79.48614140338871,adm2,ocha
448,448,377,77.44863314450045,adm2,ocha
449,449,378,94.87667868131379,adm2,ocha
450,450,414,72.344481421855,adm2,ocha
451,451,739,97.39636233986147,adm2,ocha
452,452,415,80.950684503996,adm2,ocha
453,453,264,93.13191284078599,adm2,ocha
454,454,273,77.74240547582953,adm2,ocha
455,455,742,78.57098614512404,adm2,ocha
456,456,637,81.17908329696489,adm2,ocha
457,457,135,91.66654133840689,adm2,ocha
458,458,494,94.36744274941844,adm2,ocha
459,459,582,59.16934903052283,adm2,ocha
460,460,713,86.59738094511164,adm2,ocha
461,461,714,66.0676971366488,adm2,ocha
462,462,22,94.71199042319279,adm2,ocha
463,463,603,93.31937198516367,adm2,ocha
464,464,604,98.14887633472017,adm2,ocha
465,465,510,97.22301288136215,adm2,ocha
466,466,655,99.99986622856744,adm2,ocha
467,467,511,91.47990539991366,adm2,ocha
468,468,344,93.23679928410226,adm2,ocha
469,469,111,82.34691561677279,adm2,ocha
470,470,453,99.2022809235357,adm2,ocha
471,471,702,94.391797418988,adm2,ocha
472,472,728,77.51466940594524,adm2,ocha
473,473,379,94.25142201353425,adm2,ocha
474,474,136,97.63953866535515,adm2,ocha
475,475,512,99.06642422613842,adm2,ocha
476,476,137,94.5159487301647,adm2,ocha
477,477,697,79.00865304606509,adm2,ocha
478,478,138,66.64618502140594,adm2,ocha
479,479,701,86.78873047623287,adm2,ocha
480,480,732,87.6735168959297,adm2,ocha
481,481,434,53.548493375572946,adm2,ocha
482,482,380,81.76684405782477,adm2,ocha
483,483,112,98.44222471020538,adm2,ocha
484,484,322,75.4353222860987,adm2,ocha
485,485,416,74.19245760714894,adm2,ocha
486,486,605,93.46620880206895,adm2,ocha
487,487,417,79.13562664193987,adm2,ocha
488,488,681,88.87565714767852,adm2,ocha
489,489,513,94.68940925989651,adm2,ocha
490,490,345,80.1647170145144,adm2,ocha
491,491,139,93.71754481460502,adm2,ocha
492,492,682,79.11208546902644,adm2,ocha
493,493,514,97.85184003752,adm2,ocha
494,494,696,87.12815900870635,adm2,ocha
495,495,418,83.65894975513373,adm2,ocha
496,496,23,82.17304775377414,adm2,ocha
497,497,287,91.98113041482357,adm2,ocha
498,498,754,76.89186046182924,adm2,ocha
499,499,729,77.48974496290163,adm2,ocha
500,500,323,88.78112872168582,adm2,ocha
501,501,606,82.41976273943783,adm2,ocha
502,502,381,94.3196672809328,adm2,ocha
503,503,89,75.13642720244671,adm2,ocha
504,504,43,93.84863564936276,adm2,ocha
505,505,219,99.13038318504903,adm2,ocha
506,506,705,95.54284625416425,adm2,ocha
507,507,515,81.53043049934472,adm2,ocha
508,508,708,88.70364321267735,adm2,ocha
509,509,454,88.85101257185126,adm2,ocha
510,510,473,94.9185176835839,adm2,ocha
511,511,730,62.220076481656236,adm2,ocha
512,512,731,67.53071843905903,adm2,ocha
513,513,419,75.15788950342635,adm2,ocha
514,514,484,93.87222578020422,adm2,ocha
515,515,516,95.38675621724872,adm2,ocha
516,516,274,97.79621807193804,adm2,ocha
517,517,669,74.2030887781587,adm2,ocha
518,518,382,60.13220184494031,adm2,ocha
519,519,495,84.58255144148312,adm2,ocha
520,520,496,96.07109597916191,adm2,ocha
521,521,161,97.65081807378762,adm2,ocha
522,522,162,99.19508277598776,adm2,ocha
523,523,97,53.883336228539655,adm2,ocha
524,524,709,86.37608825722653,adm2,ocha
525,525,140,84.09056802659525,adm2,ocha
526,526,435,97.56460495789005,adm2,ocha
527,527,288,96.6111006908054,adm2,ocha
528,528,670,86.49646830668807,adm2,ocha
529,529,90,99.43791314112416,adm2,ocha
530,530,289,72.23251502409114,adm2,ocha
531,531,67,86.80957148078996,adm2,ocha
532,532,231,95.31105145009043,adm2,ocha
533,533,232,81.19706388921655,adm2,ocha
534,534,290,79.91655922528103,adm2,ocha
535,535,68,62.02087864123463,adm2,ocha
536,536,69,78.05436508747269,adm2,ocha
537,537,44,95.21815026962737,adm2,ocha
538,538,45,92.05738479340292,adm2,ocha
539,539,46,97.60468663940635,adm2,ocha
540,540,233,81.11144739391241,adm2,ocha
541,541,24,89.35596676999252,adm2,ocha
542,542,291,85.66111564901388,adm2,ocha
543,543,535,86.61131846750085,adm2,ocha
544,544,743,86.6829211055082,adm2,ocha
545,545,113,85.02274726840679,adm2,ocha
546,546,497,88.28442199955998,adm2,ocha
547,547,8,92.37336918237972,adm2,ocha
548,548,622,98.03468934637127,adm2,ocha
549,549,247,95.30511802385591,adm2,ocha
550,550,47,96.96694583058334,adm2,ocha
551,551,292,90.0608710791315,adm2,ocha
552,552,147,97.16253801100065,adm2,ocha
553,553,148,77.07019133295361,adm2,ocha
554,554,536,89.72964382846192,adm2,ocha
555,555,551,88.60151530938403,adm2,ocha
556,556,248,97.93986786890046,adm2,ocha
557,557,537,97.91737634649314,adm2,ocha
558,558,747,99.5038516605679,adm2,ocha
559,559,474,96.07340918106814,adm2,ocha
560,560,455,97.6719846100384,adm2,ocha
561,561,623,94.54340657054207,adm2,ocha
562,562,114,77.9075944406464,adm2,ocha
563,563,70,85.48887871180894,adm2,ocha
564,564,98,97.67845983464063,adm2,ocha
565,565,583,49.62516833342849,adm2,ocha
566,566,583,10.362258649871016,adm2,ocha
567,567,585,60.70904653728778,adm2,ocha
568,568,149,93.80629054258483,adm2,ocha
569,569,456,99.9996946282856,adm2,ocha
570,570,624,60.5468033282035,adm2,ocha
571,571,750,96.90115914886213,adm2,ocha
572,572,293,87.0447642409471,adm2,ocha
573,573,9,98.94752182522143,adm2,ocha
574,574,294,97.31412405053209,adm2,ocha
575,575,184,89.6926446137073,adm2,ocha
576,576,185,71.19357625961852,adm2,ocha
577,577,115,77.08726630171888,adm2,ocha
578,578,234,98.01166130070436,adm2,ocha
579,579,749,95.0812544073556,adm2,ocha
580,580,116,92.75080531001151,adm2,ocha
581,581,475,98.83077528778266,adm2,ocha
582,582,457,87.22641856080278,adm2,ocha
583,583,458,86.96438430344145,adm2,ocha
584,584,295,95.35594806750018,adm2,ocha
585,585,552,84.55019955657173,adm2,ocha
586,586,48,99.08290508426833,adm2,ocha
587,587,163,87.69651789576344,adm2,ocha
588,588,117,77.52334870156547,adm2,ocha
589,589,625,70.67122344496435,adm2,ocha
590,590,249,99.99988673152805,adm2,ocha
591,591,459,87.48615078723878,adm2,ocha
592,592,250,80.64302750739625,adm2,ocha
593,593,586,99.4582822446767,adm2,ocha
594,594,587,82.20917008376927,adm2,ocha
595,595,460,90.97008042107059,adm2,ocha
596,596,626,93.3937729008989,adm2,ocha
597,597,588,77.7970503146451,adm2,ocha
598,598,553,48.139225074915046,adm2,ocha
599,599,554,83.96279830978351,adm2,ocha
600,600,186,82.511801329895,adm2,ocha
601,601,71,88.89888833970443,adm2,ocha
602,602,72,86.77193418907383,adm2,ocha
603,603,49,98.04086607458767,adm2,ocha
604,604,753,75.21559294866243,adm2,ocha
605,605,198,97.46220945002061,adm2,ocha
606,606,589,99.99986731691632,adm2,ocha
607,607,199,97.7893395678328,adm2,ocha
608,608,590,96.42682992978706,adm2,ocha
609,609,251,98.96019574366281,adm2,ocha
610,610,296,83.78601201587308,adm2,ocha
611,611,252,69.68335847033596,adm2,ocha
612,612,755,84.36715062628339,adm2,ocha
613,613,297,64.72080338272228,adm2,ocha
614,614,298,81.5748036763767,adm2,ocha
615,615,299,81.01153719780851,adm2,ocha
616,616,50,90.4975383467464,adm2,ocha
617,617,73,88.49408578954025,adm2,ocha
618,618,74,92.5849823696529,adm2,ocha
619,619,555,93.85975065580779,adm2,ocha
620,620,164,99.71297036741746,adm2,ocha
621,621,165,99.38607021608736,adm2,ocha
622,622,485,99.28835773725669,adm2,ocha
623,623,10,77.3303134533895,adm2,ocha
624,624,253,70.72118908804097,adm2,ocha
625,625,118,86.17222005687,adm2,ocha
626,626,200,98.1579293601407,adm2,ocha
627,627,201,99.0921839311816,adm2,ocha
628,628,202,98.82322159565237,adm2,ocha
629,629,203,98.26074610283403,adm2,ocha
630,630,300,93.78947625753658,adm2,ocha
631,631,301,96.96127607542336,adm2,ocha
632,632,302,93.06528295572814,adm2,ocha
633,633,556,90.02077636987325,adm2,ocha
