,comp_index,salb_index,overlap_percent,adm_level,comp_source
0,0,5,99.84326691838362,adm1,ocha
1,1,0,99.92338248598173,adm1,ocha
2,2,1,99.25949332635298,adm1,ocha
3,3,3,99.76449336747403,adm1,ocha
4,4,7,0.6099745946791801,adm1,ocha
5,5,4,99.72061943901181,adm1,ocha
6,6,7,98.1141213859141,adm1,ocha
7,7,2,99.99677699128752,adm1,ocha
