,comp_index,salb_index,overlap_percent,adm_level,comp_source
65,65,62,36.03649507038604,adm2,ocha
66,66,63,52.04579181291255,adm2,ocha
67,67,64,69.48697182855906,adm2,ocha
68,68,65,60.95687802265579,adm2,ocha
69,69,66,73.48018246655865,adm2,ocha
70,70,68,73.51089304422295,adm2,ocha
71,71,67,74.7341862902654,adm2,ocha
72,72,69,68.59980166409562,adm2,ocha
73,73,70,69.27385411664329,adm2,ocha
74,74,71,57.176278830243234,adm2,ocha
75,75,72,60.17394952181873,adm2,ocha
76,76,73,78.76544177579933,adm2,ocha
77,77,74,63.62861922711808,adm2,ocha
78,78,75,75.23636367970474,adm2,ocha
79,79,76,62.64985207426991,adm2,ocha
80,80,77,68.97507193339464,adm2,ocha
81,81,78,57.13181437586614,adm2,ocha
82,82,79,67.10114147625639,adm2,ocha
83,83,80,95.09308301312488,adm2,ocha
84,84,0,69.77352463873058,adm2,ocha
85,85,1,79.37364454434027,adm2,ocha
86,86,3,54.61657867944925,adm2,ocha
87,87,4,73.69904580520183,adm2,ocha
88,88,6,64.13257776661852,adm2,ocha
89,89,7,47.425816501460424,adm2,ocha
90,90,8,72.30516390426155,adm2,ocha
91,91,9,47.4430426567357,adm2,ocha
92,92,96,73.80353091863418,adm2,ocha
93,93,97,55.026187074465916,adm2,ocha
94,94,98,64.86848400506481,adm2,ocha
95,95,99,70.55159466388604,adm2,ocha
96,96,100,66.53494705378604,adm2,ocha
97,97,101,52.48410003702387,adm2,ocha
98,98,102,82.35008463559166,adm2,ocha
99,99,103,73.28036246304835,adm2,ocha
100,100,105,57.90078586620627,adm2,ocha
101,101,104,65.96503641713203,adm2,ocha
102,102,106,86.47028909912694,adm2,ocha
103,103,107,61.7554164059278,adm2,ocha
104,104,108,58.910745022853725,adm2,ocha
105,105,109,40.646782053041704,adm2,ocha
106,106,110,37.996489287074006,adm2,ocha
107,107,111,68.60013513967019,adm2,ocha
108,108,112,76.20166617828447,adm2,ocha
109,109,113,55.63918132343662,adm2,ocha
110,110,114,40.960157123198485,adm2,ocha
111,111,115,41.15234786808948,adm2,ocha
112,112,116,60.133053160136086,adm2,ocha
113,113,117,69.87612397643821,adm2,ocha
114,114,118,63.98840011275949,adm2,ocha
115,115,119,70.56644818224493,adm2,ocha
116,116,120,61.28011466762441,adm2,ocha
117,117,121,68.39151544344286,adm2,ocha
118,118,122,75.63927628261251,adm2,ocha
119,119,123,72.94159384651823,adm2,ocha
120,120,124,64.83965790380492,adm2,ocha
121,121,125,74.36300693780352,adm2,ocha
122,122,126,71.31058796628754,adm2,ocha
123,123,127,76.0478127176355,adm2,ocha
124,124,2,83.05603569499279,adm2,ocha
125,125,5,64.26439212563149,adm2,ocha
126,126,128,83.5143867707671,adm2,ocha
127,127,129,66.10810118448515,adm2,ocha
128,128,130,75.3462260157557,adm2,ocha
129,129,131,73.10713066104827,adm2,ocha
130,130,132,77.11990966425003,adm2,ocha
131,131,133,74.41642080415859,adm2,ocha
132,132,134,59.360955435887966,adm2,ocha
133,133,10,77.47120697059312,adm2,ocha
134,134,135,60.612086513520595,adm2,ocha
135,135,136,62.103335104002625,adm2,ocha
136,136,137,94.99003306114255,adm2,ocha
137,137,138,64.90259849825935,adm2,ocha
138,138,139,59.217867626848594,adm2,ocha
139,139,140,37.256075005258054,adm2,ocha
140,140,141,61.701030432550105,adm2,ocha
141,141,142,72.92716475373001,adm2,ocha
142,142,143,77.83253867892617,adm2,ocha
143,143,144,67.59254201621357,adm2,ocha
144,144,145,71.03216411231863,adm2,ocha
145,145,146,79.31263684627574,adm2,ocha
146,146,147,59.42808628324897,adm2,ocha
147,147,148,70.81101197362621,adm2,ocha
148,148,149,59.99087405841072,adm2,ocha
149,149,150,79.8479589736764,adm2,ocha
150,150,151,66.01584239712207,adm2,ocha
151,151,152,73.84247523654837,adm2,ocha
152,152,153,60.79764666346039,adm2,ocha
153,153,154,56.9213615649192,adm2,ocha
154,154,155,62.091791985403646,adm2,ocha
155,155,156,46.7768039890142,adm2,ocha
156,156,157,55.595590065582876,adm2,ocha
157,157,158,53.97632042058622,adm2,ocha
158,158,159,73.20873790424982,adm2,ocha
159,159,160,70.18963367265361,adm2,ocha
160,160,161,67.78826022332298,adm2,ocha
161,161,162,39.81797056006884,adm2,ocha
162,162,163,66.10667496856034,adm2,ocha
163,163,164,61.77834007657504,adm2,ocha
164,164,165,32.240316300864905,adm2,ocha
165,165,166,69.70388519772345,adm2,ocha
166,166,167,47.06855458302399,adm2,ocha
167,167,168,63.29563168489376,adm2,ocha
