,comp_index,salb_index,overlap_percent,adm_level,comp_source
0,0,3,0.05626500098471417,adm2,ocha
1,1,3,0.07991986807861999,adm2,ocha
2,2,3,0.040659815281401626,adm2,ocha
3,3,3,0.07565730911585891,adm2,ocha
4,4,3,0.13888078713145202,adm2,ocha
5,5,3,0.10213393938159918,adm2,ocha
6,6,3,3.3783296488666097,adm2,ocha
7,7,3,8.26771498018439,adm2,ocha
8,8,3,42.24911081914804,adm2,ocha
9,9,3,10.38690693666596,adm2,ocha
10,10,3,23.95650798064742,adm2,ocha
11,11,3,7.99101103890993,adm2,ocha
12,12,3,2.3974817724157957,adm2,ocha
13,13,21,0.754241718754615,adm2,ocha
14,14,21,23.40809369803588,adm2,ocha
15,15,21,9.298009081111806,adm2,ocha
16,16,21,14.264651618626276,adm2,ocha
17,17,21,10.423701849584202,adm2,ocha
18,18,21,13.817265185975655,adm2,ocha
19,19,21,27.140640694242542,adm2,ocha
20,20,16,32.07234321366227,adm2,ocha
21,21,16,38.98491360060572,adm2,ocha
22,22,16,28.00927256928704,adm2,ocha
23,23,12,55.20011574679731,adm2,ocha
24,24,12,41.94443183654795,adm2,ocha
25,25,14,0.41137382330985817,adm2,ocha
26,26,14,22.7978024829255,adm2,ocha
27,27,14,9.140584695491484,adm2,ocha
28,28,14,46.62764954295031,adm2,ocha
29,29,14,5.00559210735606,adm2,ocha
30,30,14,8.758213958319928,adm2,ocha
31,31,14,6.405182105232901,adm2,ocha
32,32,2,61.87362087577119,adm2,ocha
33,33,2,17.402900019298816,adm2,ocha
34,34,2,13.690615390460867,adm2,ocha
35,35,2,5.826858253598866,adm2,ocha
36,36,22,30.687844715650613,adm2,ocha
37,37,22,29.624892050740147,adm2,ocha
38,38,22,37.60747789795903,adm2,ocha
39,39,0,39.49644137299643,adm2,ocha
40,40,0,39.13401539619984,adm2,ocha
41,41,0,14.284206675155186,adm2,ocha
42,42,15,64.90240626564268,adm2,ocha
43,43,15,16.240422032583226,adm2,ocha
44,44,15,17.552464090121887,adm2,ocha
45,45,8,16.839221812602077,adm2,ocha
46,46,8,29.122934763680576,adm2,ocha
47,47,8,15.103501743673696,adm2,ocha
48,48,8,18.874856113095692,adm2,ocha
49,49,8,19.545732142070264,adm2,ocha
50,50,9,0.13631893104507378,adm2,ocha
51,51,9,26.98748416958509,adm2,ocha
52,52,9,10.227547037655764,adm2,ocha
53,53,9,17.003738697668282,adm2,ocha
54,54,9,16.21825362757113,adm2,ocha
55,55,9,22.12154283077758,adm2,ocha
56,56,9,5.852759766576867,adm2,ocha
57,57,4,0.7802596706828966,adm2,ocha
58,58,4,31.355823269767296,adm2,ocha
59,59,4,20.249687285506866,adm2,ocha
60,60,4,13.739257542919091,adm2,ocha
61,61,4,12.250573495575674,adm2,ocha
62,62,4,19.844109564316774,adm2,ocha
63,63,1,15.456143395426885,adm2,ocha
64,64,1,20.16290761493146,adm2,ocha
65,65,1,26.053369731024162,adm2,ocha
66,66,1,26.658342922764984,adm2,ocha
67,67,1,10.603028757957004,adm2,ocha
68,68,11,0.1631964690200454,adm2,ocha
69,69,11,21.890409569425604,adm2,ocha
70,70,11,27.202339497702727,adm2,ocha
71,71,11,18.556687260036885,adm2,ocha
72,72,11,14.802743451544972,adm2,ocha
73,73,11,15.192021720136944,adm2,ocha
74,74,20,13.813177899239845,adm2,ocha
75,75,20,20.161385221436827,adm2,ocha
76,76,20,16.607829372032583,adm2,ocha
77,77,20,16.98045909538865,adm2,ocha
78,78,20,9.292280018254631,adm2,ocha
79,79,20,13.240481823750466,adm2,ocha
80,80,20,8.911912045414189,adm2,ocha
81,81,10,36.142166950759695,adm2,ocha
82,82,10,40.449632240950834,adm2,ocha
83,83,10,19.730507521341625,adm2,ocha
84,84,17,28.305265206644265,adm2,ocha
85,85,17,11.575924474765541,adm2,ocha
86,86,17,16.92468350338906,adm2,ocha
87,87,17,24.14467926314387,adm2,ocha
88,88,17,17.89227820636947,adm2,ocha
89,89,7,0.04683177828361451,adm2,ocha
90,90,7,10.69057784049982,adm2,ocha
91,91,7,11.406595879840573,adm2,ocha
92,92,7,10.987175628618504,adm2,ocha
93,93,7,11.61954155979633,adm2,ocha
94,94,7,21.038230281544887,adm2,ocha
95,95,7,12.662316923065447,adm2,ocha
96,96,7,14.370052174169418,adm2,ocha
97,97,7,6.543301733486468,adm2,ocha
98,98,5,25.395503473598392,adm2,ocha
99,99,5,13.480671063048524,adm2,ocha
100,100,5,33.27178444039697,adm2,ocha
101,101,5,26.61430754027646,adm2,ocha
102,102,6,20.298624606480004,adm2,ocha
103,103,6,45.10907905841333,adm2,ocha
104,104,6,33.409914168261466,adm2,ocha
105,105,18,18.448280560652854,adm2,ocha
106,106,18,11.540742373693776,adm2,ocha
107,107,18,27.935217762562452,adm2,ocha
108,108,18,16.104609377137436,adm2,ocha
109,109,18,24.63023044501515,adm2,ocha
110,110,13,27.447357088549474,adm2,ocha
111,111,13,0.33665671473036207,adm2,ocha
112,112,13,39.81169154899586,adm2,ocha
113,113,13,1.5163833411851655,adm2,ocha
114,114,13,29.353658763450042,adm2,ocha
115,115,19,28.735866706596603,adm2,ocha
116,116,19,19.697638802944606,adm2,ocha
117,117,19,16.909831534434087,adm2,ocha
118,118,19,34.346489985512875,adm2,ocha
