,country,level,avg_overlap_percent,comp_source
0,bdi,adm0,99.70539376034918,ocha
1,bdi,adm1,99.72644422276012,ocha
2,bdi,adm2,99.75419111388541,ocha
3,bdi,all,99.75021835016229,ocha
