,country,level,avg_overlap_percent,comp_source
0,caf,adm0,99.6514373847078,ocha
1,caf,adm1,40.92860120104274,ocha
2,caf,adm2,23.527651031348583,ocha
3,caf,all,27.660317022883692,ocha
