,comp_index,salb_index,overlap_percent,adm_level,comp_source
0,0,1,99.57643204799244,adm1,ocha
1,1,3,99.56807642668485,adm1,ocha
2,2,8,99.35411863696554,adm1,ocha
3,3,4,99.51880802216176,adm1,ocha
4,4,6,99.55815125134518,adm1,ocha
5,5,7,99.45769217786598,adm1,ocha
6,6,9,99.7814918865733,adm1,ocha
7,7,5,99.68781594183945,adm1,ocha
8,8,0,99.43752019790799,adm1,ocha
9,9,2,99.7005288716567,adm1,ocha
