,comp_index,salb_index,overlap_percent,adm_level,comp_source
44,44,102,86.6646647366268,adm2,ocha
45,45,80,98.94341665314313,adm2,ocha
46,46,2,87.67466647179548,adm2,ocha
47,47,39,97.83895043967746,adm2,ocha
48,48,197,97.95801625687805,adm2,ocha
49,49,81,90.80516383855304,adm2,ocha
50,50,25,88.48223542296336,adm2,ocha
51,51,82,87.46962570444467,adm2,ocha
52,52,18,92.9575503214852,adm2,ocha
53,53,139,71.44050908821288,adm2,ocha
54,54,172,98.85643885943556,adm2,ocha
55,55,56,93.92212794790042,adm2,ocha
56,56,3,93.93938635576289,adm2,ocha
57,57,214,98.9501197796796,adm2,ocha
58,58,27,15.879723433235803,adm2,ocha
59,59,26,91.323286932886,adm2,ocha
60,60,84,64.19046635217627,adm2,ocha
61,61,67,91.49030793726543,adm2,ocha
62,62,83,89.77917363319938,adm2,ocha
63,63,68,97.25203699016711,adm2,ocha
64,64,30,94.68027915295158,adm2,ocha
65,65,111,99.27620985328977,adm2,ocha
66,66,140,98.91126724820506,adm2,ocha
67,67,4,96.04588667341575,adm2,ocha
68,68,85,89.45730126159515,adm2,ocha
69,69,198,98.89146228427622,adm2,ocha
70,70,112,97.04157695694481,adm2,ocha
71,71,5,96.75800180472346,adm2,ocha
72,72,6,95.06735107943267,adm2,ocha
73,73,158,97.68982664677745,adm2,ocha
74,74,40,92.78001042628772,adm2,ocha
75,75,41,94.58165022368978,adm2,ocha
76,76,19,97.08073792855623,adm2,ocha
77,77,86,89.7597315373258,adm2,ocha
78,78,159,96.09681878422278,adm2,ocha
79,79,57,63.81680822884099,adm2,ocha
80,80,103,90.67563001033422,adm2,ocha
81,81,73,99.3627692521379,adm2,ocha
82,82,87,94.26222568526252,adm2,ocha
83,83,141,97.01989924735881,adm2,ocha
84,84,142,96.60915641144271,adm2,ocha
85,85,143,90.92608441953725,adm2,ocha
86,86,144,90.52378503933201,adm2,ocha
87,87,194,98.80812018199586,adm2,ocha
88,88,177,98.19410552764474,adm2,ocha
89,89,191,94.76667335276534,adm2,ocha
90,90,45,98.75477809735035,adm2,ocha
91,91,27,73.04125882080278,adm2,ocha
92,92,199,99.27330671538427,adm2,ocha
93,93,102,6.728265512608258,adm2,ocha
94,94,58,98.5377417691578,adm2,ocha
95,95,20,95.90913273707173,adm2,ocha
96,96,46,87.13562747521566,adm2,ocha
97,97,160,97.0956122087593,adm2,ocha
98,98,161,97.62107100974636,adm2,ocha
99,99,113,99.16936857414188,adm2,ocha
100,100,88,88.2560650478716,adm2,ocha
101,101,178,99.04065709295075,adm2,ocha
102,102,114,97.97634840172793,adm2,ocha
103,103,59,86.46078918658917,adm2,ocha
104,104,139,27.57586094549232,adm2,ocha
105,105,145,98.18402845127045,adm2,ocha
106,106,60,98.75536072970716,adm2,ocha
107,107,185,91.83867318649507,adm2,ocha
108,108,180,92.74737653668959,adm2,ocha
109,109,89,96.6236419601555,adm2,ocha
110,110,31,98.64476989323119,adm2,ocha
111,111,126,98.88708218607879,adm2,ocha
