,country,level,avg_overlap_percent,comp_source
0,cmr,adm0,99.55607016521869,ocha
1,cmr,adm1,99.63188113562441,ocha
2,cmr,adm2,99.67795218075025,ocha
3,cmr,all,99.66950881166633,ocha
